"cable_style","nc","cc","xa","ne","xae","od","br","wght","ct","core_con","mt"
UP,1,c,"1.5",0,0.00,2.900,7.50,19,p,,1301
UP,1,c,"10",0,0.00,5.400,13.80,94,p,,1301
UP,1,c,"120",0,0.00,17.000,43.20,1098,p,,1301
UP,1,c,"150",0,0.00,19.200,48.80,1399,p,,1301
UP,1,c,"16",0,0.00,6.400,16.30,144,p,,1301
UP,1,c,"185",0,0.00,21.300,54.20,1701,p,,1301
UP,1,c,"2.5",0,0.00,3.500,8.80,31,p,,1301
UP,1,c,"240",0,0.00,23.800,60.60,2191,p,,1301
UP,1,c,"25",0,0.00,8.100,20.50,228,p,,1301
UP,1,c,"300",0,0.00,26.200,66.70,2778,p,,1301
UP,1,c,"35",0,0.00,9.200,23.50,314,p,,1301
UP,1,c,"4",0,0.00,3.900,9.90,42,p,,1301
UP,1,c,"400",0,0.00,30.100,76.70,3580,p,,1301
UP,1,c,"50",0,0.00,10.800,27.60,444,p,,1301
UP,1,c,"500",0,0.00,33.700,85.90,4529,p,,1301
UP,1,c,"6",0,0.00,4.400,11.30,57,p,,1301
UP,1,c,"630",0,0.00,37.700,96.10,5698,p,,1301
UP,1,c,"70",0,0.00,12.800,32.80,644,p,,1301
UP,1,c,"95",0,0.00,14.500,37.10,802,p,,1301
UPA,1,c,"0.75",0,0.00,2.700,0.32,9,p,,1302
UPA,1,c,"1",0,0.00,2.900,0.35,14,p,,1302
UPA,1,c,"1.5",0,0.00,3.100,0.36,14,p,,1302
UPA,1,c,"10",0,0.00,5.800,0.69,71,p,,1302
UPA,1,c,"120",0,0.00,16.900,2.00,744,p,,1302
UPA,1,c,"150",0,0.00,19.600,2.31,940,p,,1302
UPA,1,c,"16",0,0.00,6.700,0.79,105,p,,1302
UPA,1,c,"185",0,0.00,21.100,2.49,1162,p,,1302
UPA,1,c,"2.5",0,0.00,3.500,0.41,21,p,,1302
UPA,1,c,"240",0,0.00,23.100,2.73,1423,p,,1302
UPA,1,c,"25",0,0.00,8.400,0.99,164,p,,1302
UPA,1,c,"300",0,0.00,26.700,3.15,1866,p,,1302
UPA,1,c,"35",0,0.00,9.600,1.13,225,p,,1302
UPA,1,c,"4",0,0.00,3.900,0.46,30,p,,1302
UPA,1,c,"50",0,0.00,11.300,1.33,322,p,,1302
UPA,1,c,"6",0,0.00,4.600,0.54,43,p,,1302
UPA,1,c,"70",0,0.00,13.100,1.55,439,p,,1302
UPA,1,c,"95",0,0.00,15.100,1.79,604,p,,1302
V1,1,c,"10",0,0.00,8.900,26.80,143,p,,1301
V1,1,c,"120",0,0.00,21.400,64.20,1234,p,,1301
V1,1,c,"150",0,0.00,23.600,70.90,1557,p,,1301
V1,1,c,"16",0,0.00,10.000,29.90,200,p,,1301
V1,1,c,"185",0,0.00,25.800,77.40,1875,p,,1301
V1,1,c,"240",0,0.00,28.500,85.60,2392,p,,1301
V1,1,c,"25",0,0.00,12.200,36.70,309,p,,1301
V1,1,c,"300",0,0.00,31.200,93.60,3007,p,,1301
V1,1,c,"35",0,0.00,13.700,41.00,409,p,,1301
V1,1,c,"400",0,0.00,35.200,105.60,3840,p,,1301
V1,1,c,"50",0,0.00,15.200,45.50,563,p,,1301
V1,1,c,"6",0,0.00,7.500,22.50,93,p,,1301
V1,1,c,"70",0,0.00,16.800,50.40,744,p,,1301
V1,1,c,"95",0,0.00,19.700,59.00,1011,p,,1301
V7,1,c,"120",0,0.00,42.000,252.10,2822,p,,1301
V7,1,c,"150",0,0.00,43.200,259.50,3098,p,,1301
V7,1,c,"185",0,0.00,45.300,271.70,3377,p,,1301
V7,1,c,"240",0,0.00,47.500,285.20,3931,p,,1301
V7,1,c,"300",0,0.00,50.200,301.10,4537,p,,1301
V7,1,c,"35",0,0.00,34.800,208.70,1313,p,,1301
V7,1,c,"400",0,0.00,53.400,320.70,5226,p,,1301
V7,1,c,"50",0,0.00,36.400,218.50,1642,p,,1301
V7,1,c,"500",0,0.00,56.500,339.00,5927,p,,1301
V7,1,c,"630",0,0.00,59.700,358.00,7030,p,,1301
V7,1,c,"70",0,0.00,38.500,230.70,2108,p,,1301
V7,1,c,"95",0,0.00,40.200,241.10,2537,p,,1301
V7,3,c,"120",0,0.00,83.500,501.20,8827,p,,1301
V7,3,c,"150",0,0.00,86.300,517.80,9844,p,,1301
V7,3,c,"35",0,0.00,68.200,409.40,4651,p,,1301
V7,3,c,"50",0,0.00,71.600,429.60,5481,p,,1301
V7,3,c,"70",0,0.00,75.900,455.30,6699,p,,1301
V7,3,c,"95",0,0.00,79.900,479.20,7794,p,,1301
VA,1,c,"1",0,0.00,,2.10,320,p,,1302
VA,1,c,"1/0",0,0.00,,2.30,394,p,,1302
VA,1,c,"10",0,0.00,,1.00,49,p,,1302
VA,1,c,"1000",0,0.00,,5.80,3370,p,,1302
VA,1,c,"12",0,0.00,,0.90,34,p,,1302
VA,1,c,"14",0,0.00,,0.80,25,p,,1302
VA,1,c,"2",0,0.00,,1.80,247,p,,1302
VA,1,c,"2/0",0,0.00,,2.50,486,p,,1302
VA,1,c,"250",0,0.00,,3.30,887,p,,1302
VA,1,c,"3/0",0,0.00,,2.70,601,p,,1302
VA,1,c,"350",0,0.00,,3.70,1230,p,,1302
VA,1,c,"4",0,0.00,,1.60,164,p,,1302
VA,1,c,"4/0",0,0.00,,3.00,737,p,,1302
VA,1,c,"500",0,0.00,,4.20,1700,p,,1302
VA,1,c,"6",0,0.00,,1.40,111,p,,1302
VA,1,c,"750",0,0.00,,5.00,2560,p,,1302
VA,1,c,"8",0,0.00,,1.20,75,p,,1302
VN,1,c,"1",0,0.00,,2.00,312,p,,1302
VN,1,c,"1/0",0,0.00,,2.20,385,p,,1302
VN,1,c,"10",0,0.00,,0.90,44,p,,1302
VN,1,c,"1000",0,0.00,,6.00,3350,p,,1302
VN,1,c,"12",0,0.00,,0.80,30,p,,1302
VN,1,c,"14",0,0.00,,0.70,21,p,,1302
VN,1,c,"2",0,0.00,,1.70,240,p,,1302
VN,1,c,"2/0",0,0.00,,2.40,477,p,,1302
VN,1,c,"250",0,0.00,,3.20,875,p,,1302
VN,1,c,"3/0",0,0.00,,2.60,591,p,,1302
VN,1,c,"350",0,0.00,,3.60,1210,p,,1302
VN,1,c,"4",0,0.00,,1.50,158,p,,1302
VN,1,c,"4/0",0,0.00,,2.90,726,p,,1302
VN,1,c,"500",0,0.00,,4.10,1680,p,,1302
VN,1,c,"6",0,0.00,,1.30,106,p,,1302
VN,1,c,"750",0,0.00,,5.00,2540,p,,1302
VN,1,c,"8",0,0.00,,1.10,71,p,,1302
VP,2,c,"10",0,0.00,0.465,1.90,150,p,,1302
VP,2,c,"12",0,0.00,0.415,1.70,110,p,,1302
VP,2,c,"14",0,0.00,0.380,1.50,85,p,,1302
VP,2,c,"16",0,0.00,0.350,1.40,67,p,,1302
VP,2,c,"18",0,0.00,0.325,1.30,56,p,,1302
VP,3,c,"1",0,0.00,1.155,4.60,1229,p,,1302
VP,3,c,"10",0,0.00,0.495,2.00,187,p,,1302
VP,3,c,"12",0,0.00,0.440,1.80,134,p,,1302
VP,3,c,"14",0,0.00,0.400,1.60,102,p,,1302
VP,3,c,"16",0,0.00,0.370,1.50,78,p,,1302
VP,3,c,"18",0,0.00,0.345,1.40,64,p,,1302
VP,3,c,"2",0,0.00,1.030,4.10,980,p,,1302
VP,3,c,"4",0,0.00,0.905,3.60,678,p,,1302
VP,3,c,"6",0,0.00,0.750,3.00,451,p,,1302
VP,4,c, 1/0,0,0.00,1.360,5.40,1888,p,,1302
VP,4,c, 2/0,0,0.00,1.480,5.90,2313,p,,1302
VP,4,c, 3/0,0,0.00,1.600,6.40,2834,p,,1302
VP,4,c, 4/0,0,0.00,1.850,7.40,3587,p,,1302
VP,4,c,"1",0,0.00,1.265,5.10,1551,p,,1302
VP,4,c,"10",0,0.00,0.575,2.30,249,p,,1302
VP,4,c,"12",0,0.00,0.480,1.90,165,p,,1302
VP,4,c,"14",0,0.00,0.435,1.70,124,p,,1302
VP,4,c,"16",0,0.00,0.400,1.60,94,p,,1302
VP,4,c,"18",0,0.00,0.370,1.50,76,p,,1302
VP,4,c,"2",0,0.00,1.130,4.50,1235,p,,1302
VP,4,c,"250",0,0.00,2.020,8.10,4273,p,,1302
VP,4,c,"300",0,0.00,2.125,8.50,4990,p,,1302
VP,4,c,"350",0,0.00,2.260,9.00,5787,p,,1302
VP,4,c,"4",0,0.00,0.985,3.90,848,p,,1302
VP,4,c,"400",0,0.00,2.330,9.30,6436,p,,1302
VP,4,c,"500",0,0.00,2.545,10.20,7908,p,,1302
VP,4,c,"6",0,0.00,0.820,3.30,563,p,,1302
VP,4,c,"8",0,0.00,0.725,2.90,395,p,,1302
VP,5,c,"10",0,0.00,0.630,2.50,298,p,,1302
VP,5,c,"12",0,0.00,0.560,2.20,215,p,,1302
VP,5,c,"14",0,0.00,0.480,1.90,148,p,,1302
VP,5,c,"16",0,0.00,0.435,1.70,111,p,,1302
VP,5,c,"18",0,0.00,0.405,1.60,89,p,,1302
VP,5,c,"2",0,0.00,1.250,5.00,1505,p,,1302
VP,5,c,"4",0,0.00,1.085,4.30,1028,p,,1302
VP,5,c,"6",0,0.00,0.950,3.80,721,p,,1302
VP,5,c,"8",0,0.00,0.800,3.20,476,p,,1302
VP,6,c,"12",0,0.00,0.605,2.40,250,p,,1302
VP,6,c,"14",0,0.00,0.520,2.10,172,p,,1302
VP,6,c,"16",0,0.00,0.470,1.90,129,p,,1302
VP,6,c,"18",0,0.00,0.440,1.80,103,p,,1302
VP,7,c,"10",0,0.00,0.680,2.70,358,p,,1302
VP,7,c,"12",0,0.00,0.605,2.40,253,p,,1302
VP,7,c,"14",0,0.00,0.520,2.10,172,p,,1302
VP,7,c,"16",0,0.00,0.470,1.90,127,p,,1302
VP,7,c,"18",0,0.00,0.440,1.80,100,p,,1302
VP,8,c,"14",0,0.00,0.595,2.40,216,p,,1302
VP,8,c,"16",0,0.00,0.510,2.00,147,p,,1302
VP,8,c,"18",0,0.00,0.475,1.90,115,p,,1302
VP,9,c,"10",0,0.00,0.795,3.20,473,p,,1302
VP,9,c,"12",0,0.00,0.705,2.80,334,p,,1302
VP,9,c,"14",0,0.00,0.640,2.60,248,p,,1302
VP,9,c,"16",0,0.00,0.580,2.30,186,p,,1302
VP,9,c,"18",0,0.00,0.505,2.00,133,p,,1302
VP,10,c,"14",0,0.00,0.690,2.80,296,p,,1302
VP,10,c,"16",0,0.00,0.625,2.50,223,p,,1302
VP,10,c,"18",0,0.00,0.585,2.30,178,p,,1302
VP,12,c,"10",0,0.00,0.935,3.70,643,p,,1302
VP,12,c,"12",0,0.00,0.785,3.10,423,p,,1302
VP,12,c,"14",0,0.00,0.710,2.80,311,p,,1302
VP,12,c,"16",0,0.00,0.645,2.60,232,p,,1302
VP,12,c,"18",0,0.00,0.600,2.40,183,p,,1302
VP,14,c,"16",0,0.00,0.675,2.70,258,p,,1302
VP,14,c,"18",0,0.00,0.630,2.50,203,p,,1302
VP,15,c,"16",0,0.00,0.710,2.80,290,p,,1302
VP,15,c,"18",0,0.00,0.660,2.60,228,p,,1302
VP,16,c,"12",0,0.00,0.915,3.70,574,p,,1302
VP,16,c,"14",0,0.00,0.785,3.10,391,p,,1302
VP,16,c,"16",0,0.00,0.710,2.80,288,p,,1302
VP,16,c,"18",0,0.00,0.660,2.60,226,p,,1302
VP,18,c,"14",0,0.00,0.830,3.30,437,p,,1302
VP,18,c,"16",0,0.00,0.750,3.00,321,p,,1302
VP,18,c,"18",0,0.00,0.695,2.80,251,p,,1302
VP,19,c,"10",0,0.00,1.090,4.40,928,p,,1302
VP,19,c,"12",0,0.00,0.965,3.90,649,p,,1302
VP,19,c,"14",0,0.00,0.830,3.30,441,p,,1302
VP,19,c,"16",0,0.00,0.750,3.00,322,p,,1302
VP,19,c,"18",0,0.00,0.695,2.80,251,p,,1302
VP,20,c,"12",0,0.00,1.010,4.00,712,p,,1302
VP,20,c,"16",0,0.00,0.785,3.10,357,p,,1302
VP,20,c,"18",0,0.00,0.730,2.90,279,p,,1302
VP,25,c,"12",0,0.00,1.145,4.60,909,p,,1302
VP,25,c,"14",0,0.00,1.030,4.10,668,p,,1302
VP,25,c,"16",0,0.00,0.935,3.70,496,p,,1302
VP,25,c,"18",0,0.00,0.820,3.30,357,p,,1302
VP,27,c,"16",0,0.00,0.935,3.70,491,p,,1302
VP,27,c,"18",0,0.00,0.820,3.30,350,p,,1302
VP,30,c,"12",0,0.00,1.185,4.70,993,p,,1302
VP,30,c,"14",0,0.00,1.070,4.30,721,p,,1302
VP,30,c,"16",0,0.00,0.965,3.90,530,p,,1302
VP,30,c,"18",0,0.00,0.895,3.60,414,p,,1302
VP,34,c,"16",0,0.00,1.035,4.10,635,p,,1302
VP,34,c,"18",0,0.00,0.960,3.80,497,p,,1302
VP,37,c,"12",0,0.00,1.275,5.10,1178,p,,1302
VP,37,c,"14",0,0.00,1.150,4.60,850,p,,1302
VP,37,c,"16",0,0.00,1.035,4.10,619,p,,1302
VP,37,c,"18",0,0.00,0.960,3.80,480,p,,1302
VP,40,c,"16",0,0.00,1.075,4.30,669,p,,1302
VP,40,c,"18",0,0.00,0.995,4.00,518,p,,1302
VP,41,c,"16",0,0.00,1.115,4.50,732,p,,1302
VP,41,c,"18",0,0.00,1.030,4.10,569,p,,1302
VP,50,c,"16",0,0.00,1.210,4.80,858,p,,1302
VP,50,c,"18",0,0.00,1.115,4.50,664,p,,1302
VP,61,c,"16",0,0.00,1.280,5.10,960,p,,1302
VP,61,c,"18",0,0.00,1.180,4.70,735,p,,1302
VR,2,c,"10",0,0.00,0.515,3.10,203,p,,1302
VR,2,c,"12",0,0.00,0.465,2.80,159,p,,1302
VR,2,c,"14",0,0.00,0.430,2.60,131,p,,1302
VR,2,c,"16",0,0.00,0.400,2.40,110,p,,1302
VR,2,c,"18",0,0.00,0.375,2.30,97,p,,1302
VR,3,c,"1",0,0.00,1.205,7.20,1292,p,,1302
VR,3,c,"10",0,0.00,0.580,3.50,258,p,,1302
VR,3,c,"12",0,0.00,0.490,2.90,185,p,,1302
VR,3,c,"14",0,0.00,0.450,2.70,149,p,,1302
VR,3,c,"16",0,0.00,0.420,2.50,123,p,,1302
VR,3,c,"18",0,0.00,0.395,2.40,106,p,,1302
VR,3,c,"2",0,0.00,1.080,6.50,1048,p,,1302
VR,3,c,"4",0,0.00,0.955,5.70,748,p,,1302
VR,3,c,"6",0,0.00,0.800,4.80,517,p,,1302
VR,4,c, 1/0,0,0.00,1.410,8.50,1951,p,,1302
VR,4,c, 2/0,0,0.00,1.530,9.20,2367,p,,1302
VR,4,c, 3/0,0,0.00,1.650,9.90,2877,p,,1302
VR,4,c, 4/0,0,0.00,1.900,11.40,3612,p,,1302
VR,4,c,"1",0,0.00,1.315,7.90,1618,p,,1302
VR,4,c,"10",0,0.00,0.625,3.80,308,p,,1302
VR,4,c,"12",0,0.00,0.565,3.40,236,p,,1302
VR,4,c,"14",0,0.00,0.485,2.90,174,p,,1302
VR,4,c,"16",0,0.00,0.450,2.70,141,p,,1302
VR,4,c,"18",0,0.00,0.420,2.50,121,p,,1302
VR,4,c,"2",0,0.00,1.180,7.10,1308,p,,1302
VR,4,c,"250",0,0.00,2.070,12.40,4272,p,,1302
VR,4,c,"300",0,0.00,2.175,13.10,4971,p,,1302
VR,4,c,"350",0,0.00,2.310,13.90,5743,p,,1302
VR,4,c,"4",0,0.00,1.035,6.20,922,p,,1302
VR,4,c,"400",0,0.00,2.380,14.30,6376,p,,1302
VR,4,c,"500",0,0.00,2.595,15.60,7798,p,,1302
VR,4,c,"6",0,0.00,0.915,5.50,671,p,,1302
VR,4,c,"8",0,0.00,0.775,4.70,462,p,,1302
VR,5,c,"10",0,0.00,0.680,4.10,366,p,,1302
VR,5,c,"12",0,0.00,0.610,3.70,277,p,,1302
VR,5,c,"14",0,0.00,0.560,3.40,221,p,,1302
VR,5,c,"16",0,0.00,0.485,2.90,164,p,,1302
VR,5,c,"18",0,0.00,0.455,2.70,139,p,,1302
VR,5,c,"2",0,0.00,1.300,7.80,1594,p,,1302
VR,5,c,"4",0,0.00,1.135,6.80,1116,p,,1302
VR,5,c,"6",0,0.00,1.000,6.00,806,p,,1302
VR,5,c,"8",0,0.00,0.895,5.40,589,p,,1302
VR,6,c,"12",0,0.00,0.655,3.90,311,p,,1302
VR,6,c,"14",0,0.00,0.605,3.60,246,p,,1302
VR,6,c,"16",0,0.00,0.520,3.10,182,p,,1302
VR,6,c,"18",0,0.00,0.490,2.90,153,p,,1302
VR,7,c,"10",0,0.00,0.730,4.40,448,p,,1302
VR,7,c,"12",0,0.00,0.655,3.90,333,p,,1302
VR,7,c,"14",0,0.00,0.605,3.60,260,p,,1302
VR,7,c,"16",0,0.00,0.520,3.10,191,p,,1302
VR,7,c,"18",0,0.00,0.490,2.90,160,p,,1302
VR,8,c,"14",0,0.00,0.645,3.90,294,p,,1302
VR,8,c,"16",0,0.00,0.595,3.60,234,p,,1302
VR,8,c,"18",0,0.00,0.525,3.20,180,p,,1302
VR,9,c,"10",0,0.00,0.890,5.30,616,p,,1302
VR,9,c,"12",0,0.00,0.755,4.50,428,p,,1302
VR,9,c,"14",0,0.00,0.690,4.10,333,p,,1302
VR,9,c,"16",0,0.00,0.630,3.80,263,p,,1302
VR,9,c,"18",0,0.00,0.590,3.50,220,p,,1302
VR,10,c,"14",0,0.00,0.740,4.40,390,p,,1302
VR,10,c,"16",0,0.00,0.675,4.10,307,p,,1302
VR,10,c,"18",0,0.00,0.635,3.80,257,p,,1302
VR,12,c,"10",0,0.00,0.985,5.90,765,p,,1302
VR,12,c,"12",0,0.00,0.880,5.30,564,p,,1302
VR,12,c,"14",0,0.00,0.760,4.60,406,p,,1302
VR,12,c,"16",0,0.00,0.695,4.20,317,p,,1302
VR,12,c,"18",0,0.00,0.650,3.90,263,p,,1302
VR,14,c,"16",0,0.00,0.725,4.40,348,p,,1302
VR,14,c,"18",0,0.00,0.680,4.10,286,p,,1302
VR,15,c,"16",0,0.00,0.760,4.60,385,p,,1302
VR,15,c,"18",0,0.00,0.710,4.30,317,p,,1302
VR,16,c,"12",0,0.00,0.965,5.80,693,p,,1302
VR,16,c,"14",0,0.00,0.880,5.30,532,p,,1302
VR,16,c,"16",0,0.00,0.760,4.60,383,p,,1302
VR,16,c,"18",0,0.00,0.710,4.30,313,p,,1302
VR,18,c,"14",0,0.00,0.925,5.60,585,p,,1302
VR,18,c,"16",0,0.00,0.800,4.80,421,p,,1302
VR,18,c,"18",0,0.00,0.745,4.50,343,p,,1302
VR,19,c,"10",0,0.00,1.140,6.80,1069,p,,1302
VR,19,c,"12",0,0.00,1.015,6.10,773,p,,1302
VR,19,c,"14",0,0.00,0.925,5.60,588,p,,1302
VR,19,c,"16",0,0.00,0.800,4.80,421,p,,1302
VR,19,c,"18",0,0.00,0.745,4.50,342,p,,1302
VR,20,c,"12",0,0.00,1.060,6.40,845,p,,1302
VR,20,c,"16",0,0.00,0.880,5.30,498,p,,1302
VR,20,c,"18",0,0.00,0.780,4.70,376,p,,1302
VR,25,c,"12",0,0.00,1.195,7.20,1062,p,,1302
VR,25,c,"14",0,0.00,1.080,6.50,805,p,,1302
VR,25,c,"16",0,0.00,0.985,5.90,619,p,,1302
VR,25,c,"18",0,0.00,0.915,5.50,505,p,,1302
VR,27,c,"16",0,0.00,0.985,5.90,612,p,,1302
VR,27,c,"18",0,0.00,0.915,5.50,497,p,,1302
VR,30,c,"12",0,0.00,1.235,7.40,1148,p,,1302
VR,30,c,"14",0,0.00,1.120,6.70,860,p,,1302
VR,30,c,"16",0,0.00,1.015,6.10,655,p,,1302
VR,30,c,"18",0,0.00,0.945,5.70,529,p,,1302
VR,34,c,"16",0,0.00,1.085,6.50,771,p,,1302
VR,34,c,"18",0,0.00,1.010,6.10,622,p,,1302
VR,37,c,"12",0,0.00,1.325,8.00,1345,p,,1302
VR,37,c,"14",0,0.00,1.200,7.20,1000,p,,1302
VR,37,c,"16",0,0.00,1.085,6.50,754,p,,1302
VR,37,c,"18",0,0.00,1.010,6.10,604,p,,1302
VR,40,c,"16",0,0.00,1.125,6.80,809,p,,1302
VR,40,c,"18",0,0.00,1.045,6.30,647,p,,1302
VR,41,c,"16",0,0.00,1.165,7.00,878,p,,1302
VR,41,c,"18",0,0.00,1.080,6.50,704,p,,1302
VR,50,c,"16",0,0.00,1.260,7.60,1018,p,,1302
VR,50,c,"18",0,0.00,1.165,7.00,811,p,,1302
VR,61,c,"16",0,0.00,1.330,8.00,1128,p,,1302
VR,61,c,"18",0,0.00,1.230,7.40,889,p,,1302
VS,2,c,"10",0,0.00,0.625,2.50,188,p,,1302
VS,2,c,"12",0,0.00,0.575,2.30,148,p,,1302
VS,2,c,"14",0,0.00,0.505,2.00,106,p,,1302
VS,3,c,"1",0,0.00,1.310,5.20,1272,p,,1302
VS,3,c,"10",0,0.00,0.665,2.70,233,p,,1302
VS,3,c,"12",0,0.00,0.610,2.40,179,p,,1302
VS,3,c,"14",0,0.00,0.570,2.30,144,p,,1302
VS,3,c,"2",0,0.00,1.145,4.60,1007,p,,1302
VS,3,c,"4",0,0.00,1.015,4.10,710,p,,1302
VS,3,c,"6",0,0.00,0.910,3.60,516,p,,1302
VS,4,c, 1/0,0,0.00,1.540,6.20,1962,p,,1302
VS,4,c, 2/0,0,0.00,1.660,6.60,2386,p,,1302
VS,4,c, 3/0,0,0.00,1.845,7.40,3022,p,,1302
VS,4,c, 4/0,0,0.00,2.025,8.10,3671,p,,1302
VS,4,c,"1",0,0.00,1.445,5.80,1625,p,,1302
VS,4,c,"10",0,0.00,0.725,2.90,288,p,,1302
VS,4,c,"12",0,0.00,0.665,2.70,218,p,,1302
VS,4,c,"14",0,0.00,0.620,2.50,174,p,,1302
VS,4,c,"2",0,0.00,1.260,5.00,1284,p,,1302
VS,4,c,"250",0,0.00,2.220,8.90,4368,p,,1302
VS,4,c,"300",0,0.00,2.330,9.30,5089,p,,1302
VS,4,c,"350",0,0.00,2.460,9.80,5881,p,,1302
VS,4,c,"4",0,0.00,1.115,4.50,896,p,,1302
VS,4,c,"400",0,0.00,2.535,10.10,6527,p,,1302
VS,4,c,"500",0,0.00,2.815,11.30,8166,p,,1302
VS,4,c,"6",0,0.00,0.995,4.00,645,p,,1302
VS,4,c,"8",0,0.00,0.900,3.60,471,p,,1302
VS,5,c,"10",0,0.00,0.795,3.20,348,p,,1302
VS,5,c,"12",0,0.00,0.730,2.90,262,p,,1302
VS,5,c,"14",0,0.00,0.680,2.70,207,p,,1302
VS,5,c,"2",0,0.00,1.390,5.60,1581,p,,1302
VS,5,c,"4",0,0.00,1.230,4.90,1098,p,,1302
VS,5,c,"6",0,0.00,1.095,4.40,786,p,,1302
VS,5,c,"8",0,0.00,0.985,3.90,570,p,,1302
VS,6,c,"12",0,0.00,0.795,3.20,307,p,,1302
VS,6,c,"14",0,0.00,0.740,3.00,242,p,,1302
VS,7,c,"10",0,0.00,0.915,3.70,482,p,,1302
VS,7,c,"12",0,0.00,0.795,3.20,328,p,,1302
VS,7,c,"14",0,0.00,0.740,3.00,255,p,,1302
VS,8,c,"14",0,0.00,0.805,3.20,293,p,,1302
VS,9,c,"10",0,0.00,1.065,4.30,623,p,,1302
VS,9,c,"12",0,0.00,0.975,3.90,467,p,,1302
VS,9,c,"14",0,0.00,0.910,3.60,369,p,,1302
VS,10,c,"14",0,0.00,0.985,3.90,420,p,,1302
VS,12,c,"10",0,0.00,1.195,4.80,792,p,,1302
VS,12,c,"12",0,0.00,1.090,4.40,589,p,,1302
VS,12,c,"14",0,0.00,1.015,4.10,461,p,,1302
VS,16,c,"12",0,0.00,1.210,4.80,738,p,,1302
VS,16,c,"14",0,0.00,1.130,4.50,572,p,,1302
VS,18,c,"14",0,0.00,1.190,4.80,633,p,,1302
VS,19,c,"10",0,0.00,1.405,5.60,1150,p,,1302
VS,19,c,"12",0,0.00,1.280,5.10,839,p,,1302
VS,19,c,"14",0,0.00,1.190,4.80,646,p,,1302
VS,20,c,"12",0,0.00,1.345,5.40,902,p,,1302
VS,25,c,"12",0,0.00,1.530,6.10,1130,p,,1302
VS,25,c,"14",0,0.00,1.420,5.70,869,p,,1302
VS,30,c,"12",0,0.00,1.585,6.30,1273,p,,1302
VS,30,c,"14",0,0.00,1.470,5.90,970,p,,1302
VS,37,c,"12",0,0.00,1.785,7.10,1627,p,,1302
VS,37,c,"14",0,0.00,1.590,6.40,1147,p,,1302
VV,3,c, 1/0,3,10.00,1.295,7.80,1669,p,,1302
VV,3,c, 2/0,3,10.00,1.400,8.40,1993,p,,1302
VV,3,c, 3/0,3,8.00,1.510,9.10,2461,p,,1302
VV,3,c, 4/0,3,8.00,1.670,10.00,2945,p,,1302
VV,3,c,"1",3,10.00,1.210,7.30,1411,p,,1302
VV,3,c,"2",3,10.00,1.085,6.50,1161,p,,1302
VV,3,c,"250",3,6.00,1.890,11.30,3669,p,,1302
VV,3,c,"300",3,6.00,1.990,11.90,4213,p,,1302
VV,3,c,"350",3,6.00,2.105,12.60,4809,p,,1302
VV,3,c,"4",3,12.00,0.955,5.70,822,p,,1302
VV,3,c,"400",3,6.00,2.170,13.00,5295,p,,1302
VV,3,c,"500",3,6.00,2.365,14.20,6392,p,,1302
VV,3,c,"6",3,12.00,0.880,5.30,638,p,,1302
VV,3,c,"8",3,14.00,0.750,4.50,443,p,,1302
VW,3,c, 1/0,3,10.00,1.500,9.10,1847,p,,1302
VW,3,c, 2/0,3,10.00,1.600,9.70,2183,p,,1302
VW,3,c, 3/0,3,8.00,1.700,10.40,2662,p,,1302
VW,3,c, 4/0,3,8.00,2.000,11.90,3283,p,,1302
VW,3,c,"1",3,10.00,1.400,8.50,1579,p,,1302
VW,3,c,"2",3,10.00,1.300,7.50,1273,p,,1302
VW,3,c,"250",3,6.00,2.200,13.00,3952,p,,1302
VW,3,c,"300",3,6.00,2.300,13.50,4507,p,,1302
VW,3,c,"350",3,6.00,2.400,14.30,5119,p,,1302
VW,3,c,"4",3,12.00,1.100,6.70,923,p,,1302
VW,3,c,"400",3,6.00,2.500,14.70,5612,p,,1302
VW,3,c,"500",3,6.00,2.600,15.90,6733,p,,1302
VW,3,c,"6",3,12.00,1.000,6.00,716,p,,1302
VX,1,c,"1",0,0.00,,1.80,295,p,,1302
VX,1,c,"1/0",0,0.00,,2.00,367,p,,1302
VX,1,c,"10",0,0.00,,0.70,40,p,,1302
VX,1,c,"1000",0,0.00,,5.40,3290,p,,1302
VX,1,c,"12",0,0.00,,0.60,26,p,,1302
VX,1,c,"14",0,0.00,,0.60,18,p,,1302
VX,1,c,"16",0,0.00,,0.50,12,p,,1302
VX,1,c,"18",0,0.00,,0.40,9,p,,1302
VX,1,c,"2",0,0.00,,1.60,232,p,,1302
VX,1,c,"2/0",0,0.00,,2.20,457,p,,1302
VX,1,c,"250",0,0.00,,2.90,843,p,,1302
VX,1,c,"3/0",0,0.00,,2.40,570,p,,1302
VX,1,c,"350",0,0.00,,3.30,1175,p,,1302
VX,1,c,"4",0,0.00,,1.30,151,p,,1302
VX,1,c,"4/0",0,0.00,,2.70,702,p,,1302
VX,1,c,"500",0,0.00,,3.80,1640,p,,1302
VX,1,c,"6",0,0.00,,1.10,100,p,,1302
VX,1,c,"750",0,0.00,,4.70,2485,p,,1302
VX,1,c,"8",0,0.00,,1.00,66,p,,1302
WA,2,c,"1.5",0,0.00,0.485,2.90,125,p,,1302
WA,4,c,"1.5",0,0.00,0.695,4.20,214,p,,1302
WA,6,c,"1.5",0,0.00,0.790,4.70,298,p,,1302
WA,8,c,"1.5",0,0.00,0.940,5.60,405,p,,1302
WA,10,c,"1.5",0,0.00,1.015,6.10,476,p,,1302
